CustomerID,Recency,Frequency,Monetary
12346.0,0.5955835512607377,0.4389978859295803,5.058050271024715
12347.0,-0.9522790918878471,0.1315018840832344,0.17743068447974986
12348.0,-0.6035322617957277,-0.09912011730152501,-0.06780567111048963
12349.0,-0.8710640766609151,-0.1759941177631115,0.09568591120456107
12350.0,0.5191458898706842,-0.4066161191478709,-0.1821477869208987
12351.0,0.8296738892677769,-0.4066161191478709,-0.18441902170794583
12352.0,-0.7898490614339833,0.28524988500640736,-0.01145299060390439
12353.0,0.012746383161579257,-0.32974211868628445,-0.17723752252918284
12354.0,0.146512290594173,-0.4066161191478709,-0.13159296420353683
12355.0,0.06051992153036274,-0.32974211868628445,-0.14053607841282692
12356.0,-0.8519546613134018,-0.022246116839938542,0.2276706422609929
12357.0,-0.8041811229446183,-0.25286811822469796,1.0361392956276976
12358.0,-0.9522790918878471,-0.09912011730152501,0.05893221579492683
12359.0,-0.6847472770226596,0.28524988500640736,0.40154258864460046
12360.0,-0.7134114000439297,0.1315018840832344,0.08375633021971252
12361.0,0.40926675162248216,-0.1759941177631115,-0.1701469541724887
12362.0,-0.9475017380509687,0.36212388546799384,0.1586276833700132
12363.0,-0.4363248775049855,-0.32974211868628445,-0.16738170715808268
12364.0,-0.923614968866577,-0.1759941177631115,-0.11573435739944626
12365.0,0.42837616696999553,-0.32974211868628445,-0.16131648560844802
12366.0,2.067008533019269,-0.4066161191478709,-0.17089407980754664
12367.0,-0.9427243842140904,-0.4066161191478709,-0.19337842203462138
12368.0,2.038344409997999,-0.4066161191478709,-0.14256573579198975
12369.0,1.0112133350691541,-0.25286811822469796,-0.08329444733228539
12370.0,-0.718188753880808,0.05462788362164793,0.08833137202857766
12371.0,-0.7468528769020781,-0.09912011730152501,0.0711678400689772
12372.0,-0.6178643233063628,-0.25286811822469796,-0.11675631126538381
12373.0,0.5239232437075625,-0.25286811822469796,-0.1283187760208352
12374.0,-0.842399953639645,-0.1759941177631115,-0.001994827932299149
12375.0,-0.909282907355942,-0.32974211868628445,-0.1737943658786071
12376.0,0.9013341968209521,-0.32974211868628445,-0.17069661063424793
12377.0,0.5430326590550759,-0.1759941177631115,0.027666263355967793
12378.0,-0.34077780076741854,-0.32974211868628445,0.16270532001039748
12379.0,-0.5700907849375793,-0.1759941177631115,-0.09489355585185408
12380.0,-0.8567320151502801,0.36212388546799384,0.45178254642584353
12381.0,-0.937947030377212,-0.09912011730152501,-0.07961921350896685
12383.0,-0.07802333973910935,-0.09912011730152501,-0.07926295469115995
12384.0,-0.8232905382921317,-0.32974211868628445,-0.16512404413552345
12385.0,0.8487833046152902,-0.4066161191478709,-0.07330223572808199
12386.0,0.652911797303278,-0.32974211868628445,-0.15999866727667464
12387.0,1.0207680427429107,-0.4066161191478709,-0.1950721782427091
12388.0,-0.8853961381715503,0.1315018840832344,0.05988495366197617
12389.0,0.9634397967003706,-0.25286811822469796,-0.10757569117755578
12390.0,-0.5796454926113359,-0.4066161191478709,-0.1675282822145518
12391.0,-0.8567320151502801,-0.022246116839938542,-0.016638761814724252
12392.0,1.8615823180335,-0.4066161191478709,-0.1889099185769861
12393.0,-0.6178643233063628,-0.022246116839938542,-0.042015925642391115
12394.0,-0.6560831540013895,-0.32974211868628445,-0.11849078276693517
12395.0,-0.8710640766609151,0.6696198873143396,0.1390191980379208
12396.0,2.258102686494403,-0.4066161191478709,-0.14163403415989662
12397.0,-0.7898490614339833,-0.32974211868628445,-0.04130680094789927
12398.0,-0.7420755230651997,-0.4066161191478709,-0.09384581563338956
12399.0,-0.3933286929730804,0.05462788362164793,-0.07168040987178005
12400.0,1.0159906889060324,-0.4066161191478709,-0.19091175383894876
12401.0,0.48570441301253575,-0.4066161191478709,-0.19911927841299562
12402.0,0.5812514897501027,-0.022246116839938542,-0.11954802322054121
12403.0,-0.7229661077176863,-0.32974211868628445,-0.1356672079027991
12404.0,2.29632151718943,-0.4066161191478709,-0.20054838521356966
12405.0,-0.2500080778667299,-0.4066161191478709,-0.0887747258324923
12406.0,-0.8567320151502801,-0.09912011730152501,0.22880252741928225
12407.0,-0.7229661077176863,-0.09912011730152501,-0.08892876535942976
12408.0,-0.8041811229446183,0.1315018840832344,0.08971976353568797
12409.0,-0.5844228464482143,0.05462788362164793,1.384365664622457
12410.0,0.5143685360338058,-0.25286811822469796,-0.1360506102495818
12411.0,0.996881273558519,-0.4066161191478709,-0.18129955164040604
12412.0,-0.6035322617957277,-0.022246116839938542,-0.028615165387056076
12413.0,-0.6417510924907545,-0.1759941177631115,-0.1370182770575678
12414.0,0.07485198304099779,-0.022246116839938542,-0.14021035606511775
12415.0,-0.8471773074765234,1.6689818933149638,9.597935102572231
12416.0,2.176887671267471,-0.4066161191478709,-0.19109429407131076
12417.0,-0.9475017380509687,1.053989889622272,0.25774770813081344
12418.0,-0.42199281599435046,-0.1759941177631115,-0.06768352523009868
12419.0,0.8822247814734386,-0.32974211868628445,-0.17070611086938944
12420.0,-0.6560831540013895,-0.4066161191478709,-0.16409801874023955
12421.0,-0.8853961381715503,-0.022246116839938542,-0.13029007481270014
12422.0,-0.5032078312212823,0.8233678882375126,0.15018401009387722
12423.0,-0.9570564457247255,0.28524988500640736,-0.026887479767748648
12424.0,-0.18312512415043303,-0.1759941177631115,0.02181072556767094
12425.0,-0.5892002002850927,-0.32974211868628445,-0.08666974516042174
12426.0,-0.030249801370325877,-0.32974211868628445,-0.11355541061091674
12427.0,-0.8567320151502801,-0.25286811822469796,-0.12820680896381018
12428.0,-0.8376225998027668,0.20837588454482087,0.33507622924164526
12429.0,-0.9188376150296986,0.1315018840832344,0.30314526034278
12430.0,-0.7564075845758348,-0.4066161191478709,-0.18744077507117282
12431.0,-0.7898490614339833,1.5921078928533774,0.5319692811378233
12432.0,-0.7564075845758348,-0.09912011730152501,0.1384797203995274
12433.0,-0.9570564457247255,0.28524988500640736,1.1917802907747328
12434.0,-0.5557587234269442,-0.25286811822469796,-0.12996231670031774
12435.0,-0.5796454926113359,-0.022246116839938542,0.7401574340290415
12436.0,-0.48409841587376895,-0.4066161191478709,-0.17029895793475297
12437.0,-0.9522790918878471,2.514595898392415,0.655840811383399
12438.0,-0.8949508458453069,-0.32974211868628445,-0.007584359136633532
12439.0,2.301098871026308,-0.32974211868628445,-0.12624704617175994
12440.0,1.245303673076193,-0.32974211868628445,-0.14653547690469534
12441.0,0.79145505857275,-0.4066161191478709,-0.18128597987591819
12442.0,-0.9475017380509687,-0.4066161191478709,-0.19316398815571284
12443.0,2.535189209033347,-0.4066161191478709,-0.17190721202656706
12444.0,-0.8615093689871585,-0.09912011730152501,0.13482484422294072
12445.0,-0.8567320151502801,-0.32974211868628445,-0.17532254655994264
12446.0,-0.6847472770226596,-0.4066161191478709,-0.1368242008253911
12447.0,0.19906318279983484,-0.4066161191478709,-0.17250572684048268
12448.0,-0.7516302307389565,-0.4066161191478709,-0.17434062939924438
12449.0,-0.8567320151502801,-0.022246116839938542,0.12331802370188966
12450.0,-0.21656660100858147,-0.09912011730152501,-0.1581393355418348
12451.0,-0.909282907355942,0.1315018840832344,0.6549233601040181
12452.0,-0.8806187843346719,-0.32974211868628445,-0.17562180396690044
12453.0,-0.3216683854199051,-0.4066161191478709,-0.15685748238595426
12454.0,-0.6943019846964162,-0.09912011730152501,0.927030452203816
12455.0,-0.6130869694694844,0.28524988500640736,0.194166705857982
12456.0,-0.7516302307389565,-0.25286811822469796,0.011021851388028825
12457.0,-0.6465284463276328,0.1315018840832344,-0.0015408524101795105
